[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Undefined offset: 0 in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 32
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Undefined offset: 0 in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 32
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 32
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 32
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Undefined offset: 0 in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 33
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Undefined offset: 0 in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 36
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Undefined index: va in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 93
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Undefined index: txta in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 96
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Undefined offset: 0 in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/CssManager.php on line 1743
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Undefined index: direction in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 233
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Undefined index: cellLineHeight in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 249
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Undefined index: cellLineStackingStrategy in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 254
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Undefined index: cellLineStackingShift in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 259
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Undefined index: borders_separate in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 331
[04-Mar-2026 17:56:44 America/Lima] PHP Notice:  Undefined offset: 0 in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 403
[04-Mar-2026 18:50:27 America/Lima] PHP Notice:  Undefined variable: row in /var/www/html/factura_santodomingo/app/http/controllers/VentasController.php on line 212
[17-Mar-2026 10:53:04 America/Lima] PHP Notice:  Undefined index: HTTP_ACCEPT in /var/www/html/factura_santodomingo/utils/Tools.php on line 54
[10-Apr-2026 20:27:08 America/Lima] PHP Notice:  Undefined index: dir_cli in /var/www/html/factura_santodomingo/app/http/controllers/CotizacionesController.php on line 153
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Undefined offset: 0 in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 32
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Undefined offset: 0 in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 32
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 32
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 32
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Undefined offset: 0 in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 33
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Undefined offset: 0 in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 36
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Undefined index: va in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 93
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Undefined index: txta in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 96
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Undefined offset: 0 in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/CssManager.php on line 1743
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Undefined index: direction in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 233
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Undefined index: cellLineHeight in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 249
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Undefined index: cellLineStackingStrategy in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 254
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Undefined index: cellLineStackingShift in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 259
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Undefined index: borders_separate in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 331
[20-May-2026 09:14:20 America/Lima] PHP Notice:  Undefined offset: 0 in /var/www/html/factura_santodomingo/utils/lib/mpdf/vendor/mpdf/mpdf/src/Tag/Td.php on line 403
[24-May-2026 07:41:38 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:41:38 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:45:40 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:45:40 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:47:10 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:47:10 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:47:34 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:47:34 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:14 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:14 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:19 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:19 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:19 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:19 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:19 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:19 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:21 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:21 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:21 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:21 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:21 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:55:21 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 08:10:02 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 08:10:02 America/Lima] PHP Notice:  Trying to access array offset on value of type null in /var/www/html/factura_santodomingo/app/http/controllers/ProductosController.php on line 718
[24-May-2026 07:49:55 America/Los_Angeles] PHP Warning:  file_get_contents(/var/www/html/factura_santodomingo/sunat/src/../../files/facturacion/certificados/10428690481-cert.pem): failed to open stream: No such file or directory in /var/www/html/factura_santodomingo/sunat/src/Util.php on line 76
[25-May-2026 17:01:35 America/Lima] PHP Deprecated:  Optional parameter $miMoneda declared before required parameter $type is implicitly treated as a required parameter in C:\laragon\www\Santo\factura_santodomingo\sunat\utils\NumerosaLetras.php on line 118
